0.0001	0.00002221723125128694
0.0001066596121230258	0.00002369646590294483
0.0001137627285823431	0.000025274163664934512
0.00012133888504649774	0.000026956875174288797
0.00012941958414499862	0.000028751586406250418
0.00013803842646028852	0.00003066574753884943
0.00014723125024327193	0.00003270730372706421
0.00015703628043335532	0.00003488472790225128
0.00016749428760264381	0.00003720705574006278
0.000178648757485205	0.00003968392292452716
0.00019054607179632481	0.000042325604871384925
0.00020323570109362208	0.00004514305906133664
0.0002167704104819694	0.0000481479701541776
0.0002312064790175594	0.00005135279807177984
0.0002466039337234339	0.00005477082922666909
0.00026302679918953814	0.0000584162311145775
0.0002805433637951713	0.00006230411047902784
0.0002992264636608189	0.00006645057528020804
0.00031915378551007617	0.00007087280070916524
0.0003404081897010009	0.00007558909951099757
0.0003630780547701014	0.00008061899688760477
0.00038725764492161726	0.0000859833102706542
0.00041304750199016145	0.00009170423428028762
0.00044055486350655344	0.00009780543118420582
0.0004698941086052156	0.00010431212721817573
0.0005011872336272725	0.0001112512151240086
0.0005345643593969713	0.00011865136329802795
0.0005701642722807478	0.00012654313195892275
0.0006081350012787176	0.00013495909677196938
0.0006486344335482388	0.00014393398038470284
0.0006918309709189362	0.0001535047923617583
0.0007379042301291007	0.00016371097802259094
0.0007870457896950985	0.00017459457673418832
0.0008394599865193973	0.00018620039020744716
0.0008953647655495937	0.00019857616141161216
0.0009549925860214359	0.00021177276472161832
0.001018591388054117	0.00022584440796236116
0.0010864256236170656	0.00024084884704256293
0.0011587773561551262	0.00025684761389688227
0.0012359474334445108	0.00027390625849910144
0.0013182567385564075	0.0002920946057345386
0.0014060475241299143	0.0003114870279621318
0.0014996848355023741	0.00033216273411917907
0.0015995580286146678	0.0003542060762711241
0.0017060823890031242	0.00037770687452709506
0.0018197008586099826	0.0004027607612905326
0.0019408858775927793	0.0004294695458266773
0.0020701413487910414	0.00045794160018008956
0.0022080047330189016	0.0004882922674847023
0.002355049283896009	0.0005206442937424338
0.002511886431509582	0.0005551282841778082
0.0026791683248190315	0.0005918831852669282
0.0028575905433749467	0.0006310567935834399
0.003047894989627983	0.000672806292592365
0.0032508729738543437	0.0007172988185258911
0.0034673685045253167	0.0007647120564792109
0.003698281797802663	0.000815234867832304
0.003944573020752785	0.0008690679500982235
0.004207266283844442	0.0009264245302426088
0.004487453899331323	0.000987531092489613
0.00478630092322638	0.0010526281415466077
0.005105049999754065	0.0011219710021264095
0.005445026528424209	0.001195830655522645
0.005807644175213123	0.0012744946139069402
0.006194410750767812	0.0013582678328619702
0.006606934480075964	0.0014474736625225137
0.007046930689671467	0.0015424548375022606
0.0075162289401820605	0.00164357450559649
0.008016780633876789	0.0017512172949964988
0.008550667128846832	0.0018657904195099606
0.009120108393559097	0.001987724820972425
0.00972747223776965	0.002117476347726077
0.010375284158180127	0.002255526967671617
0.011066237839776664	0.002402386014020097
0.011803206356517298	0.002558591461447768
0.012589254117941675	0.0027247112298902643
0.013427649611378642	0.002901344512734383
0.014321878992735439	0.003089123125639137
0.015275660582380732	0.003288712871657884
0.01629296032639723	0.003500814917770545
0.017378008287493762	0.0037261671773012317
0.018535316234148124	0.003965545692098726
0.01976969640111862	0.0042197660076880306
0.021086281499332886	0.004489684533946603
0.022490546058357805	0.00477619988320066
0.023988329190194897	0.005080254176952792
0.02558585886905645	0.005402834311791005
0.027289777828080404	0.0057449731743649535
0.029107171180666053	0.006107749962482756
0.031045595881283555	0.006492294520184405
0.03311311214825911	0.006899783601503007
0.0353183169791957	0.007331444803548304
0.03767037989839089	0.007788556624469534
0.040179081084894	0.008272449125281356
0.042854852039743964	0.008784504453980935
0.04570881896148752	0.009326157218097597
0.048752849010338654	0.009898894691729554
0.05199959965335162	0.010504256843124171
0.0554625712957911	0.011143836168999832
0.059156163417547425	0.011819277322082211
0.06309573444801936	0.012532276518737784
0.06729766562843176	0.013284579722759093
0.07177942912713615	0.014077985535178139
0.07655966069112562	0.014914338037650743
0.08165823713585922	0.015795528948690407
0.08709635899560805	0.01672349486719471
0.09289663867799362	0.01770021512895037
0.09908319448927676	0.018727709377531987
0.10568175092136585	0.019808034844894462
0.11271974561755105	0.0209432833383425
0.12022644346174131	0.022135577932166695
0.1282330582656022	0.023387069364104063
0.13677288255958495	0.024699932138973257
0.1458814260275349	0.026076360344324145
0.1555965631605075	0.027518563185683687
0.16595869074375613	0.02902876025180423
0.1770108958317422	0.030609176523081483
0.18879913490962946	0.03226203713881082
0.20137242498623895	0.03398956194106262
0.21478304741305332	0.03579395981465783
0.22908676527677724	0.037677422844023756
0.24434305526939712	0.03964212030882963
0.2606153549998895	0.04169019254140016
0.27797132677592884	0.043823744670188236
0.2964831389524342	0.046044840275136334
0.31622776601683794	0.04835549498252956
0.3372873086588689	0.05075767002874598
0.35974933515574237	0.05325326582390433
0.38370724549227886	0.055844115547527884
0.40926065973001097	0.058531978808827434
0.4365158322401661	0.061318535404086605
0.4655860935229591	0.0642053792029953
